Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,"Vehicle Images"
"2024-07-01 13:54:00",13:54:00,CNR6063950044,Success,CID463820,"Prime Plus","MG Road",Indiranagar,42,25,NULL,NULL,No,NULL,889,UPI,10,3.3,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-25 22:59:00",22:59:00,CNR2334343923,Success,CID394815,"Prime Plus",Malleshwaram,"JP Nagar",35,130,NULL,NULL,No,NULL,360,Cash,29,4.7,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-16 11:03:00",11:03:00,CNR6465071206,Success,CID307773,eBike,Ulsoor,Marathahalli,91,75,NULL,NULL,No,NULL,166,UPI,46,3,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-25 21:00:00",21:00:00,CNR2974281233,Success,CID671007,eBike,Whitefield,Devanahalli,182,125,NULL,NULL,No,NULL,311,UPI,35,3.8,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-23 4:46:00",4:46:00,CNR5378647009,Success,CID712262,Mini,Peenya,"MG Road",189,110,NULL,NULL,No,NULL,1405,UPI,18,4.9,4.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-02 14:48:00",14:48:00,CNR1659728933,Success,CID993023,eBike,Indiranagar,Shantinagar,224,110,NULL,NULL,No,NULL,351,Cash,36,4,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-30 21:53:00",21:53:00,CNR4081628445,Success,CID450644,eBike,Shivajinagar,"Mysore Road",189,75,NULL,NULL,No,NULL,870,Cash,45,3.9,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-15 18:42:00",18:42:00,CNR3378353049,Success,CID627335,Auto,"Magadi Road","Bannerghatta Road",217,30,NULL,NULL,No,NULL,542,UPI,11,4.6,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-29 9:12:00",9:12:00,CNR3716461813,Success,CID852322,"Prime Sedan","Frazer Town",Banashankari,189,45,NULL,NULL,No,NULL,470,UPI,10,3.6,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-30 3:35:00",3:35:00,CNR8610164424,Success,CID738568,"Prime Plus",Vijayanagar,"Rajarajeshwari Nagar",35,95,NULL,NULL,No,NULL,749,"Credit Card",18,5,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-03 9:45:00",9:45:00,CNR7877434148,Success,CID587900,"Prime SUV","Cox Town","JP Nagar",35,110,NULL,NULL,No,NULL,790,Cash,32,4,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-13 23:55:00",23:55:00,CNR2072040726,Success,CID193339,Mini,"RT Nagar","HSR Layout",98,110,NULL,NULL,No,NULL,147,UPI,45,4.4,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-14 14:44:00",14:44:00,CNR9707263640,Success,CID962865,"Prime Sedan","Ramamurthy Nagar","Frazer Town",70,75,NULL,NULL,No,NULL,320,Cash,37,3.3,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-30 17:57:00",17:57:00,CNR6313310701,Success,CID933126,"Prime Plus",Padmanabhanagar,Rajajinagar,105,135,NULL,NULL,No,NULL,972,UPI,21,4.5,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-23 20:25:00",20:25:00,CNR9598418860,Success,CID773588,Bike,"BTM Layout",Jayanagar,49,40,NULL,NULL,No,NULL,242,UPI,7,3.3,4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-15 20:27:00",20:27:00,CNR3533232800,Success,CID989425,"Prime Sedan","Tumkur Road",Chickpet,133,70,NULL,NULL,No,NULL,129,Cash,3,4.3,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-28 23:43:00",23:43:00,CNR3845063968,Success,CID179806,"Prime Plus",Yelahanka,Kammanahalli,147,140,NULL,NULL,No,NULL,1335,Cash,43,3.8,4.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-21 7:23:00",7:23:00,CNR7097090401,Success,CID247255,eBike,"JP Nagar",Chickpet,224,120,NULL,NULL,No,NULL,325,Cash,36,3.4,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-14 9:58:00",9:58:00,CNR6385345784,Success,CID795352,"Prime SUV","Hosur Road",Kadugodi,77,55,NULL,NULL,No,NULL,280,UPI,14,4.6,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-30 20:37:00",20:37:00,CNR8975064339,Success,CID578528,Mini,Bellandur,Yelahanka,210,105,NULL,NULL,No,NULL,306,Cash,34,3.8,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-13 13:52:00",13:52:00,CNR5510700209,Success,CID742455,eBike,"BTM Layout","Richmond Town",301,60,NULL,NULL,No,NULL,324,Cash,4,4.1,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-17 8:07:00",8:07:00,CNR1881695643,Success,CID298455,"Prime Plus","JP Nagar","Hosur Road",77,135,NULL,NULL,No,NULL,236,UPI,17,4.8,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-22 22:55:00",22:55:00,CNR9591302253,Success,CID712696,"Prime Plus","Magadi Road",Shivajinagar,105,50,NULL,NULL,No,NULL,361,Cash,31,4.7,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-09 2:11:00",2:11:00,CNR4942877615,Success,CID720094,Mini,"Magadi Road",Kammanahalli,77,80,NULL,NULL,No,NULL,328,Cash,16,4.1,5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-06 16:51:00",16:51:00,CNR3373281151,Success,CID130468,eBike,"Magadi Road","JP Nagar",84,105,NULL,NULL,Yes,"Other Issue",416,Cash,22,3.8,3.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-06 2:29:00",2:29:00,CNR4916106094,Success,CID126952,"Prime Sedan","Hosur Road",Banashankari,294,85,NULL,NULL,No,NULL,342,Cash,44,4.7,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-01 21:15:00",21:15:00,CNR5057129086,Success,CID516644,Mini,Chamarajpet,Peenya,252,110,NULL,NULL,No,NULL,232,UPI,25,4.8,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-20 15:11:00",15:11:00,CNR9939051498,Success,CID272524,"Prime SUV",Hebbal,Rajajinagar,42,100,NULL,NULL,No,NULL,589,Cash,3,4.8,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-04 17:28:00",17:28:00,CNR8853165726,Success,CID407115,"Prime Sedan","Mysore Road",Malleshwaram,301,85,NULL,NULL,No,NULL,217,Cash,1,4.3,3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-28 20:45:00",20:45:00,CNR2763341838,Success,CID224911,eBike,"MG Road","Bannerghatta Road",294,60,NULL,NULL,No,NULL,2333,UPI,19,3.6,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-26 6:35:00",6:35:00,CNR9777006735,Success,CID158559,"Prime SUV",Chamarajpet,Hulimavu,42,115,NULL,NULL,No,NULL,360,Cash,34,3.6,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-03 23:18:00",23:18:00,CNR2386888055,Success,CID279509,"Prime SUV","Bannerghatta Road","Magadi Road",56,125,NULL,NULL,No,NULL,323,Cash,17,4.2,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-06 6:50:00",6:50:00,CNR1572931585,Success,CID973425,"Prime Sedan",Bellandur,Bellandur,196,65,NULL,NULL,No,NULL,1440,Cash,3,4.3,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-21 7:08:00",7:08:00,CNR6782903597,Success,CID959105,"Prime Plus",Bellandur,Marathahalli,196,145,NULL,NULL,No,NULL,407,UPI,22,3.3,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-11 14:32:00",14:32:00,CNR9209654253,Success,CID654985,Auto,"KR Puram","Rajarajeshwari Nagar",98,135,NULL,NULL,No,NULL,510,Cash,17,3.3,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-28 8:23:00",8:23:00,CNR9813628346,Success,CID931371,Auto,"Ramamurthy Nagar",Hulimavu,301,30,NULL,NULL,No,NULL,364,"Credit Card",9,4.4,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 18:06:00",18:06:00,CNR9585908745,Success,CID154221,Auto,Hennur,"RT Nagar",259,90,NULL,NULL,No,NULL,328,UPI,14,3.7,4.4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-22 11:02:00",11:02:00,CNR5082578432,Success,CID929825,Bike,"Mysore Road",Koramangala,140,105,NULL,NULL,No,NULL,122,UPI,24,4.9,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-03 21:39:00",21:39:00,CNR4102372002,Success,CID421424,"Prime Sedan","HSR Layout","Tumkur Road",196,105,NULL,NULL,No,NULL,339,Cash,37,4.8,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-26 21:42:00",21:42:00,CNR3160284918,Success,CID871346,"Prime Plus",Malleshwaram,"Tumkur Road",308,45,NULL,NULL,No,NULL,2261,Cash,47,4.4,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-18 16:46:00",16:46:00,CNR7927516464,Success,CID523695,Auto,Varthur,Hulimavu,105,120,NULL,NULL,Yes,"Customer Demand",583,Cash,15,3.6,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-15 14:09:00",14:09:00,CNR1978473440,Success,CID230892,"Prime Plus","Ramamurthy Nagar","Richmond Town",56,120,NULL,NULL,No,NULL,381,UPI,43,4.1,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-15 2:50:00",2:50:00,CNR9405662290,Success,CID584890,Bike,Kengeri,Hulimavu,84,55,NULL,NULL,No,NULL,2074,Cash,14,4.6,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-07 3:13:00",3:13:00,CNR8536703586,Success,CID991554,"Prime Plus",Majestic,Koramangala,105,140,NULL,NULL,No,NULL,257,UPI,16,4.7,4.1,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-19 17:43:00",17:43:00,CNR6650070370,Success,CID307918,Auto,"Bannerghatta Road",Ulsoor,231,140,NULL,NULL,Yes,"Customer Demand",212,UPI,7,4.8,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-27 8:28:00",8:28:00,CNR2416157696,Success,CID910249,eBike,Banashankari,"Sahakar Nagar",154,115,NULL,NULL,No,NULL,2033,Cash,38,4,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-28 21:52:00",21:52:00,CNR8716642152,Success,CID142550,Auto,"Langford Town",Marathahalli,287,60,NULL,NULL,No,NULL,428,Cash,4,4.2,4.6,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-20 19:47:00",19:47:00,CNR2307213582,Success,CID935305,"Prime Plus",Jayanagar,"Sarjapur Road",273,125,NULL,NULL,No,NULL,479,UPI,44,4.5,4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-29 14:34:00",14:34:00,CNR5783886723,Success,CID239195,Auto,"Hosur Road",Yelahanka,84,50,NULL,NULL,No,NULL,472,Cash,3,3.2,4,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-29 23:06:00",23:06:00,CNR5998798233,Success,CID263459,Mini,Banashankari,Vijayanagar,203,35,NULL,NULL,No,NULL,337,Cash,26,3.3,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-27 16:09:00",16:09:00,CNR8159449742,Success,CID544774,"Prime SUV","Electronic City","BTM Layout",259,35,NULL,NULL,No,NULL,295,Cash,14,4.7,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-27 20:56:00",20:56:00,CNR4758410554,Success,CID288999,eBike,"JP Nagar",Peenya,63,75,NULL,NULL,No,NULL,241,Cash,29,4.3,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-10 21:39:00",21:39:00,CNR6700533888,Success,CID729608,"Prime Sedan",Kammanahalli,Marathahalli,301,110,NULL,NULL,No,NULL,617,Cash,25,4.3,5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-04 1:34:00",1:34:00,CNR5560334699,Success,CID762560,"Prime Plus","Tumkur Road",Hulimavu,217,115,NULL,NULL,No,NULL,334,Cash,17,3.2,3.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-21 8:05:00",8:05:00,CNR8462072590,Success,CID182816,Mini,Peenya,Jayanagar,70,100,NULL,NULL,No,NULL,343,UPI,20,4,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-24 13:39:00",13:39:00,CNR4540787271,Success,CID244874,eBike,Banashankari,Varthur,238,40,NULL,NULL,No,NULL,493,Cash,28,3.4,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-19 2:05:00",2:05:00,CNR6000857955,Success,CID453100,Bike,"Ramamurthy Nagar","Electronic City",231,120,NULL,NULL,No,NULL,461,UPI,30,3.4,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-05 14:28:00",14:28:00,CNR1369081867,Success,CID128434,"Prime SUV",Vijayanagar,Marathahalli,35,145,NULL,NULL,No,NULL,926,Cash,39,3.6,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-06 6:57:00",6:57:00,CNR8549359593,Success,CID310914,"Prime Sedan","HSR Layout",Kadugodi,252,30,NULL,NULL,No,NULL,279,Cash,36,3.2,4.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-18 12:26:00",12:26:00,CNR1974423704,Success,CID253826,eBike,"Bannerghatta Road","JP Nagar",77,120,NULL,NULL,No,NULL,2271,UPI,40,3.3,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-30 18:45:00",18:45:00,CNR4115750033,Success,CID809920,Auto,Yelahanka,Basavanagudi,126,130,NULL,NULL,No,NULL,392,Cash,3,4.7,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 5:38:00",5:38:00,CNR7796301724,Success,CID587335,Auto,"Frazer Town",Shivajinagar,259,130,NULL,NULL,No,NULL,239,Cash,15,3.8,4.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-19 7:10:00",7:10:00,CNR3508357548,Success,CID509055,"Prime Plus","HSR Layout",Bellandur,252,65,NULL,NULL,No,NULL,347,Cash,38,3.3,3.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-03 11:25:00",11:25:00,CNR9379467839,Success,CID567651,"Prime Plus",Vijayanagar,"BTM Layout",224,135,NULL,NULL,No,NULL,290,UPI,44,4.7,3.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-17 1:54:00",1:54:00,CNR3676694382,Success,CID259728,Bike,Yelahanka,Basavanagudi,49,55,NULL,NULL,No,NULL,164,UPI,15,3.9,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-21 22:22:00",22:22:00,CNR4811907422,Success,CID594011,Auto,Hennur,Chamarajpet,70,55,NULL,NULL,No,NULL,511,Cash,18,3.9,3.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-04 21:57:00",21:57:00,CNR8342081429,Success,CID269011,"Prime SUV",Devanahalli,Hennur,161,135,NULL,NULL,No,NULL,602,Cash,16,3.2,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-19 5:22:00",5:22:00,CNR2787534888,Success,CID307822,"Prime Plus",Chamarajpet,"Ramamurthy Nagar",70,55,NULL,NULL,No,NULL,854,Cash,14,4.2,3.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-20 7:45:00",7:45:00,CNR2054127194,Success,CID795308,eBike,"Sarjapur Road","Cox Town",42,55,NULL,NULL,No,NULL,176,Cash,28,3.7,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-19 13:20:00",13:20:00,CNR7332641221,Success,CID880158,Auto,Vijayanagar,"RT Nagar",189,105,NULL,NULL,No,NULL,438,Cash,11,3.4,3.3,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-09 14:51:00",14:51:00,CNR8803996047,Success,CID421696,"Prime Plus","Langford Town",Varthur,259,25,NULL,NULL,No,NULL,812,UPI,4,3.1,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-16 20:30:00",20:30:00,CNR6222821456,Success,CID612762,"Prime Plus",Peenya,Indiranagar,35,130,NULL,NULL,No,NULL,624,UPI,23,3.5,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-22 0:26:00",0:26:00,CNR7040413561,Success,CID681251,"Prime Plus",Marathahalli,Banashankari,231,50,NULL,NULL,No,NULL,170,"Credit Card",21,3.2,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-05 8:41:00",8:41:00,CNR3973889273,Success,CID785651,eBike,Kadugodi,Shivajinagar,273,50,NULL,NULL,No,NULL,613,UPI,32,3.2,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-01 4:21:00",4:21:00,CNR7352918754,Success,CID974935,eBike,Chickpet,"Magadi Road",119,30,NULL,NULL,Yes,"Customer Demand",679,Cash,13,3.4,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-20 4:00:00",4:00:00,CNR8065183387,Success,CID303639,eBike,"Tumkur Road","HSR Layout",175,45,NULL,NULL,No,NULL,110,UPI,41,3.3,3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-02 14:48:00",14:48:00,CNR6134754007,Success,CID473402,Bike,Kengeri,"Mysore Road",280,100,NULL,NULL,Yes,"Other Issue",372,"Credit Card",38,4.8,5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-04 2:04:00",2:04:00,CNR2512210226,Success,CID754533,Mini,Indiranagar,"Langford Town",308,25,NULL,NULL,No,NULL,449,UPI,5,4,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-19 5:56:00",5:56:00,CNR8763891601,Success,CID988709,Bike,"KR Puram",Vijayanagar,294,95,NULL,NULL,No,NULL,256,Cash,46,3.1,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-21 1:42:00",1:42:00,CNR9795691796,Success,CID771154,"Prime Sedan","JP Nagar",Hulimavu,140,40,NULL,NULL,Yes,"Customer Demand",378,UPI,18,4.7,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-29 12:34:00",12:34:00,CNR9708665715,Success,CID153553,eBike,Rajajinagar,Koramangala,231,100,NULL,NULL,No,NULL,823,UPI,26,3.3,4.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-20 10:58:00",10:58:00,CNR9142941599,Success,CID127336,"Prime Sedan","Langford Town",Rajajinagar,70,120,NULL,NULL,No,NULL,463,Cash,6,3.3,4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-03 16:21:00",16:21:00,CNR3650602175,Success,CID166695,"Prime Sedan",Banashankari,Koramangala,175,105,NULL,NULL,No,NULL,141,UPI,43,4.4,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-10 15:11:00",15:11:00,CNR7166595329,Success,CID781426,eBike,"Mysore Road",Ulsoor,217,70,NULL,NULL,No,NULL,334,UPI,31,4.9,3.2,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-03 11:47:00",11:47:00,CNR5611044727,Success,CID590222,"Prime SUV","Bannerghatta Road","Bannerghatta Road",245,120,NULL,NULL,No,NULL,681,UPI,23,3.1,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-18 18:22:00",18:22:00,CNR6624997606,Success,CID898658,"Prime Sedan","Ramamurthy Nagar",Indiranagar,175,140,NULL,NULL,No,NULL,300,Cash,8,3.7,3.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-07 15:05:00",15:05:00,CNR3773757937,Success,CID989991,"Prime Sedan","Ramamurthy Nagar",Hennur,245,25,NULL,NULL,No,NULL,340,UPI,39,4.5,4.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-16 16:46:00",16:46:00,CNR9501194076,Success,CID299309,Auto,Kengeri,"Ramamurthy Nagar",70,35,NULL,NULL,No,NULL,1594,Cash,13,3.3,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-02 10:34:00",10:34:00,CNR8601779055,Success,CID796856,Bike,"MG Road","Sahakar Nagar",42,85,NULL,NULL,No,NULL,673,Cash,4,4.3,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-28 13:55:00",13:55:00,CNR3652254403,Success,CID785776,eBike,Kengeri,Yeshwanthpur,287,50,NULL,NULL,No,NULL,2736,Cash,15,4,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-21 2:08:00",2:08:00,CNR3683876806,Success,CID952677,"Prime SUV",Basavanagudi,Yelahanka,77,115,NULL,NULL,No,NULL,320,UPI,12,3.3,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-02 14:45:00",14:45:00,CNR8731273567,Success,CID632392,Bike,Basavanagudi,"KR Puram",259,25,NULL,NULL,No,NULL,157,Cash,12,3.4,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-11 21:04:00",21:04:00,CNR5954530078,Success,CID232259,Bike,"RT Nagar",Rajajinagar,133,100,NULL,NULL,No,NULL,1298,Cash,45,3.1,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-22 17:25:00",17:25:00,CNR2331793684,Success,CID607739,eBike,"RT Nagar","Sarjapur Road",56,145,NULL,NULL,No,NULL,796,Cash,18,4.8,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-20 14:03:00",14:03:00,CNR5926542403,Success,CID622181,Auto,"Magadi Road",Hebbal,49,90,NULL,NULL,No,NULL,496,Cash,4,4.9,5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-01 1:56:00",1:56:00,CNR4708010825,Success,CID524760,Mini,Marathahalli,Varthur,273,30,NULL,NULL,No,NULL,109,UPI,24,4,3.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-30 4:14:00",4:14:00,CNR8791604157,Success,CID853596,Auto,"Hosur Road",Yelahanka,49,140,NULL,NULL,No,NULL,258,Cash,5,4.5,4.9,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-10 6:19:00",6:19:00,CNR9199587169,Success,CID256598,"Prime SUV",Chickpet,Ulsoor,42,120,NULL,NULL,No,NULL,107,UPI,37,4,3.2,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-01 17:41:00",17:41:00,CNR9468662392,Success,CID535716,"Prime Sedan","Langford Town","Magadi Road",266,110,NULL,NULL,No,NULL,390,UPI,15,4,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
"2024-07-24 21:36:00",21:36:00,CNR1880847170,Success,CID134633,"Prime SUV",Varthur,Nagarbhavi,35,130,NULL,NULL,No,NULL,179,Cash,33,4.1,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-02 12:03:00",12:03:00,CNR2336184740,Success,CID609103,"Prime Plus",Peenya,"KR Puram",280,75,NULL,NULL,No,NULL,411,Cash,47,3.5,3.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-25 13:41:00",13:41:00,CNR8373057532,Success,CID441618,"Prime Plus",Yelahanka,Shivajinagar,224,75,NULL,NULL,No,NULL,349,UPI,29,3.2,4.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
"2024-07-19 3:30:00",3:30:00,CNR5565981575,Success,CID566221,"Prime SUV",Banashankari,Kammanahalli,147,65,NULL,NULL,No,NULL,125,Cash,18,3.2,4,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-05 23:06:00",23:06:00,CNR3395384504,Success,CID603573,"Prime SUV",Hebbal,Kammanahalli,245,100,NULL,NULL,No,NULL,315,Cash,3,3.8,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
"2024-07-30 0:25:00",0:25:00,CNR7620674971,Success,CID805626,Mini,Banashankari,"Rajarajeshwari Nagar",98,50,NULL,NULL,No,NULL,386,Cash,47,3.8,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-15 7:22:00",7:22:00,CNR7913616437,Success,CID397222,Auto,"Sahakar Nagar","Hosur Road",217,30,NULL,NULL,No,NULL,365,Cash,2,4.7,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-25 23:55:00",23:55:00,CNR7146534390,Success,CID299299,Auto,Shivajinagar,Chickpet,133,145,NULL,NULL,No,NULL,2654,Cash,7,4.5,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
"2024-07-23 21:11:00",21:11:00,CNR6045005709,Success,CID250435,Mini,Ulsoor,"HSR Layout",238,60,NULL,NULL,No,NULL,124,Cash,2,4.1,4.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
"2024-07-23 21:27:00",21:27:00,CNR8486139425,Success,CID288207,eBike,"Mysore Road",Ulsoor,301,135,NULL,NULL,No,NULL,450,UPI,20,4.9,3.8,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-08 19:46:00",19:46:00,CNR5953689919,Success,CID906242,eBike,"Magadi Road",Ulsoor,280,35,NULL,NULL,No,NULL,654,Cash,15,4.7,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-24 15:04:00",15:04:00,CNR7949905908,Success,CID434591,Bike,Shantinagar,Majestic,308,80,NULL,NULL,No,NULL,780,Cash,31,3.3,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-17 14:47:00",14:47:00,CNR2711852142,Success,CID528226,eBike,Marathahalli,"Sarjapur Road",196,120,NULL,NULL,No,NULL,765,"Debit Card",47,3.3,3.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-09 12:10:00",12:10:00,CNR1242685876,Success,CID686063,eBike,"Sarjapur Road",Vijayanagar,168,110,NULL,NULL,No,NULL,277,UPI,7,5,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
"2024-07-07 10:10:00",10:10:00,CNR6907821362,Success,CID148386,Bike,"Hosur Road","Frazer Town",84,95,NULL,NULL,No,NULL,841,Cash,23,3.6,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
"2024-07-02 3:50:00",3:50:00,CNR3900924121,Success,CID569536,"Prime Sedan",Padmanabhanagar,Basavanagudi,287,55,NULL,NULL,No,NULL,780,UPI,22,3.7,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
